Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-8.5,-0.8597,0.00991,0.00444,-0.0195,0.7695,0.0969
-8.25,-0.8372,0.00975,0.00427,-0.0185,0.755,0.1011
-8.0,-0.8139,0.00963,0.00412,-0.0177,0.7394,0.1049
-7.75,-0.79,0.00947,0.00395,-0.0169,0.7247,0.1098
-7.5,-0.7652,0.00933,0.00379,-0.0164,0.7112,0.1141
-7.25,-0.741,0.00919,0.00364,-0.0157,0.6952,0.1193
-7.0,-0.7159,0.00906,0.0035,-0.0152,0.682,0.1242
-6.75,-0.6911,0.00892,0.00335,-0.0145,0.6682,0.13
-6.5,-0.6662,0.00881,0.00322,-0.014,0.6531,0.1354
-6.25,-0.6409,0.00868,0.00309,-0.0134,0.6413,0.1417
-6.0,-0.6159,0.00857,0.00297,-0.0129,0.6267,0.1482
-5.75,-0.5905,0.00847,0.00286,-0.0124,0.6134,0.1541
-5.5,-0.5651,0.00836,0.00275,-0.0118,0.6008,0.1609
-5.25,-0.5397,0.00828,0.00265,-0.0113,0.5864,0.1674
-5.0,-0.5142,0.00815,0.00255,-0.0108,0.5754,0.1756
-4.75,-0.4884,0.00809,0.00246,-0.0103,0.5617,0.1815
-4.5,-0.4631,0.00798,0.00237,-0.0097,0.5497,0.1905
-4.25,-0.437,0.00792,0.00229,-0.0093,0.5378,0.1969
-4.0,-0.4118,0.00783,0.00221,-0.0087,0.5254,0.2069
-3.75,-0.3855,0.00777,0.00215,-0.0083,0.5147,0.2136
-3.5,-0.3603,0.0077,0.00208,-0.0077,0.5016,0.223
-3.25,-0.334,0.00763,0.00202,-0.0073,0.4917,0.2313
-3.0,-0.3086,0.00758,0.00196,-0.0067,0.4784,0.2403
-2.75,-0.2823,0.00753,0.00191,-0.0062,0.4688,0.2488
-2.5,-0.2568,0.00748,0.00186,-0.0057,0.4562,0.2581
-2.25,-0.2306,0.00743,0.00182,-0.0052,0.4467,0.2668
-2.0,-0.205,0.0074,0.00179,-0.0046,0.4345,0.2762
-1.75,-0.1788,0.00736,0.00175,-0.0042,0.4251,0.2852
-1.5,-0.1532,0.00734,0.00173,-0.0036,0.4133,0.295
