Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-6.5,-0.7326,0.01069,0.00466,-0.0052,0.9842,0.0452
-6.25,-0.7014,0.01039,0.00439,-0.0056,0.9796,0.0503
-6.0,-0.6701,0.01012,0.00413,-0.0061,0.974,0.0556
-5.75,-0.6384,0.00985,0.00388,-0.0067,0.9687,0.062
-5.5,-0.6091,0.00957,0.00365,-0.0067,0.9606,0.0702
-5.25,-0.5796,0.00932,0.00342,-0.0067,0.9523,0.0788
-5.0,-0.5513,0.00907,0.0032,-0.0065,0.9418,0.0894
-4.75,-0.5237,0.00884,0.003,-0.0061,0.9297,0.1008
-4.5,-0.4965,0.00861,0.0028,-0.0057,0.9165,0.1146
-4.25,-0.4695,0.0084,0.00262,-0.0052,0.9017,0.13
-4.0,-0.4425,0.0082,0.00244,-0.0047,0.8854,0.1476
-3.75,-0.4154,0.00802,0.00228,-0.0042,0.8676,0.1663
-3.5,-0.3884,0.00783,0.00212,-0.0037,0.8485,0.1873
-3.25,-0.3613,0.00767,0.00198,-0.0033,0.8285,0.2093
-3.0,-0.334,0.00753,0.00185,-0.0029,0.8076,0.2313
-2.75,-0.3066,0.00739,0.00173,-0.0025,0.786,0.2565
-2.5,-0.2791,0.00727,0.00163,-0.0022,0.7634,0.2802
-2.25,-0.2516,0.00717,0.00153,-0.0019,0.7405,0.3054
-2.0,-0.2239,0.00707,0.00145,-0.0016,0.7171,0.3303
-1.75,-0.1961,0.00699,0.00138,-0.0014,0.6936,0.3556
-1.5,-0.1683,0.00692,0.00132,-0.0011,0.6702,0.3805
-1.25,-0.1403,0.00687,0.00127,-0.0009,0.6459,0.4052
-1.0,-0.1124,0.00682,0.00123,-0.0007,0.6223,0.4303
-0.75,-0.0843,0.00679,0.0012,-0.0005,0.5988,0.4549
-0.5,-0.0563,0.00676,0.00118,-0.0003,0.5748,0.479
-0.25,-0.0281,0.00675,0.00117,-0.0002,0.5509,0.5035
0.0,0.0,0.00674,0.00116,-0.0,0.5269,0.5268
0.25,0.0281,0.00675,0.00117,0.0002,0.5032,0.5512
0.5,0.0563,0.00676,0.00118,0.0003,0.4787,0.5748
0.75,0.0843,0.00679,0.0012,0.0005,0.4549,0.5989
1.0,0.1124,0.00682,0.00123,0.0007,0.4305,0.6225
1.25,0.1403,0.00687,0.00127,0.0009,0.4056,0.6461
1.5,0.1683,0.00692,0.00132,0.0011,0.3804,0.67
1.75,0.1961,0.007,0.00138,0.0014,0.3555,0.6933
2.0,0.2239,0.00707,0.00145,0.0016,0.3303,0.7171
2.25,0.2516,0.00717,0.00153,0.0019,0.3059,0.7405
2.5,0.2791,0.00727,0.00163,0.0022,0.2803,0.7634
2.75,0.3066,0.00739,0.00173,0.0025,0.2564,0.7858
3.0,0.334,0.00753,0.00185,0.0029,0.2315,0.8077
3.25,0.3613,0.00767,0.00198,0.0033,0.2092,0.8285
3.5,0.3884,0.00783,0.00212,0.0037,0.1871,0.8486
3.75,0.4154,0.00802,0.00228,0.0042,0.1661,0.8675
4.0,0.4425,0.0082,0.00244,0.0047,0.1476,0.8853
4.25,0.4695,0.0084,0.00262,0.0052,0.1302,0.9016
4.5,0.4965,0.00861,0.0028,0.0057,0.1148,0.9164
4.75,0.5238,0.00884,0.003,0.0061,0.1009,0.9297
5.0,0.5513,0.00907,0.0032,0.0065,0.0892,0.9418
5.25,0.5796,0.00932,0.00342,0.0067,0.0789,0.9523
5.5,0.6092,0.00957,0.00365,0.0067,0.0702,0.9605
5.75,0.6384,0.00985,0.00388,0.0067,0.062,0.9688
6.0,0.6702,0.01012,0.00413,0.0061,0.0556,0.9741
6.25,0.7014,0.01039,0.00439,0.0056,0.0503,0.9797
6.5,0.7327,0.01069,0.00466,0.0051,0.0452,0.9842
6.75,0.7659,0.01099,0.00495,0.0042,0.0412,0.9873
7.0,0.7987,0.0113,0.00526,0.0034,0.0377,0.9904
7.25,0.8304,0.01164,0.00558,0.0028,0.0344,0.9936
7.5,0.8642,0.01196,0.00592,0.0018,0.032,0.9953
7.75,0.8974,0.01232,0.00628,0.0009,0.0297,0.9973
8.0,0.9301,0.01269,0.00667,0.0001,0.0277,0.9993
8.25,0.9568,0.01303,0.00702,0.0005,0.0259,1.0
8.5,0.9784,0.01339,0.00739,0.0021,0.0245,1.0
8.75,1.0004,0.01374,0.00777,0.0035,0.0234,1.0
9.0,1.0227,0.0141,0.00816,0.0049,0.0223,1.0
9.25,1.0448,0.01449,0.00858,0.0063,0.0213,1.0
9.5,1.0665,0.01496,0.00907,0.0077,0.0202,1.0
9.75,1.0894,0.01536,0.00952,0.009,0.0194,1.0
10.0,1.1122,0.01581,0.01001,0.0102,0.0186,1.0
10.25,1.1347,0.0163,0.01054,0.0114,0.0178,1.0
10.5,1.1566,0.01685,0.01113,0.0127,0.0171,1.0
10.75,1.1782,0.01744,0.01177,0.014,0.0165,1.0
11.0,1.1999,0.01799,0.0124,0.0152,0.016,1.0
11.25,1.2209,0.01859,0.01307,0.0166,0.0155,1.0
11.5,1.2413,0.01923,0.01377,0.018,0.0149,1.0
11.75,1.2606,0.01992,0.01451,0.0195,0.0144,1.0
12.0,1.2779,0.02072,0.01537,0.0211,0.0139,1.0
12.25,1.2944,0.02151,0.01625,0.0229,0.0135,1.0
12.5,1.3078,0.02231,0.01715,0.0252,0.0132,1.0
12.75,1.3195,0.02321,0.01814,0.0275,0.0129,1.0
13.0,1.3303,0.02422,0.01925,0.0297,0.0126,1.0
13.25,1.3402,0.02536,0.02048,0.0317,0.0123,1.0
13.5,1.3487,0.02667,0.02189,0.0335,0.0121,1.0
13.75,1.3556,0.02819,0.02351,0.035,0.0118,1.0
14.0,1.3609,0.02998,0.02541,0.0362,0.0116,1.0
14.25,1.3635,0.03216,0.02769,0.0369,0.0114,1.0
14.5,1.3632,0.03484,0.0305,0.0371,0.0112,1.0
14.75,1.3613,0.03797,0.03376,0.0366,0.0111,1.0
15.0,1.3584,0.04149,0.03742,0.0355,0.011,1.0
15.25,1.3525,0.04564,0.04171,0.0338,0.0109,1.0
15.5,1.3433,0.05046,0.04669,0.0314,0.0108,1.0
15.75,1.3298,0.0561,0.05247,0.0284,0.0107,1.0
16.0,1.3119,0.06252,0.05904,0.0249,0.0107,1.0
16.25,1.2896,0.06969,0.06635,0.0209,0.0107,1.0
16.5,1.2634,0.07755,0.07435,0.0167,0.0107,1.0
16.75,1.2327,0.0862,0.08313,0.0121,0.0107,1.0
17.0,1.2012,0.09514,0.09219,0.0074,0.0108,1.0
17.25,1.1695,0.10433,0.10149,0.0025,0.0108,1.0
17.5,1.1392,0.1135,0.11077,-0.0024,0.0109,1.0
17.75,1.1111,0.12254,0.11991,-0.0073,0.0109,1.0
18.0,1.0864,0.13123,0.12869,-0.0121,0.0109,1.0
18.25,1.0648,0.13957,0.1371,-0.0168,0.0109,1.0
18.5,1.0457,0.14771,0.14532,-0.0214,0.0108,1.0
18.75,1.0285,0.15574,0.15343,-0.0261,0.0108,1.0
19.0,1.0124,0.16374,0.16151,-0.0309,0.0107,1.0
19.25,0.9971,0.17193,0.16978,-0.0358,0.0106,1.0
19.5,0.9797,0.18103,0.17896,-0.0414,0.0104,1.0
19.75,0.9523,0.19339,0.19143,-0.0489,0.0101,1.0
20.0,0.8995,0.21564,0.21376,-0.0615,0.009,1.0
20.75,0.888,0.24053,0.23867,-0.0751,0.007,1.0
21.0,0.8961,0.24365,0.24179,-0.0773,0.0068,1.0
21.25,0.8935,0.2537,0.25184,-0.082,0.0059,1.0
21.5,0.9007,0.25771,0.25586,-0.0846,0.0057,1.0
21.75,0.9084,0.2613,0.25945,-0.0871,0.0055,1.0
22.0,0.9163,0.26469,0.26284,-0.0894,0.0054,1.0
22.25,0.9245,0.26793,0.26608,-0.0918,0.0053,1.0
22.5,0.9328,0.27092,0.26907,-0.0941,0.0052,1.0
22.75,0.941,0.27396,0.27212,-0.0965,0.0051,1.0
23.0,0.9458,0.28053,0.27869,-0.0999,0.0046,1.0
23.25,0.9532,0.28483,0.28299,-0.1027,0.0044,1.0
23.5,0.9609,0.2887,0.28687,-0.1053,0.0043,1.0
23.75,0.9688,0.29229,0.29047,-0.1079,0.0041,1.0
24.0,0.9768,0.29571,0.29388,-0.1104,0.004,1.0
24.25,0.985,0.29893,0.29711,-0.1129,0.0039,1.0
24.5,0.9931,0.30209,0.30027,-0.1154,0.0039,1.0
24.75,1.0014,0.30496,0.30315,-0.1178,0.0038,1.0
25.0,1.0096,0.30765,0.30585,-0.1202,0.0037,1.0
25.25,1.0177,0.31034,0.30854,-0.1227,0.0036,1.0
25.5,1.0246,0.31608,0.31428,-0.1259,0.0033,1.0
25.75,1.0323,0.32011,0.31831,-0.1286,0.0032,1.0
26.0,1.0402,0.3237,0.32191,-0.1313,0.0031,1.0
26.25,1.048,0.32717,0.32538,-0.134,0.003,1.0
26.5,1.0559,0.33048,0.3287,-0.1366,0.0029,1.0
26.75,1.0637,0.33375,0.33197,-0.1393,0.0028,1.0
27.0,1.0715,0.33683,0.33505,-0.1419,0.0027,1.0
27.25,1.0793,0.33973,0.33796,-0.1445,0.0026,1.0
27.5,1.0869,0.34238,0.34062,-0.1471,0.0025,1.0
27.75,1.0945,0.34489,0.34313,-0.1497,0.0025,1.0
28.0,1.102,0.34735,0.3456,-0.1523,0.0024,1.0
28.25,1.1094,0.34965,0.3479,-0.1548,0.0024,1.0
28.5,1.117,0.35512,0.35337,-0.158,0.0022,1.0
28.75,1.1246,0.35883,0.35709,-0.1609,0.0021,1.0
29.0,1.1319,0.36209,0.36035,-0.1636,0.0021,1.0
29.25,1.1393,0.36533,0.36361,-0.1664,0.002,1.0
29.5,1.1466,0.3685,0.36677,-0.1692,0.0019,1.0
29.75,1.1537,0.37156,0.36984,-0.1719,0.0019,1.0
30.0,1.1609,0.37446,0.37275,-0.1747,0.0018,1.0
